"","ReferenceID","Block","Lot","BuildingAddress","NoticeDate","Neighborhood","PoliceDistrict","CouncilDistrict","Location","Latitude","Longitude"
"8087","0696 108 101915","696","108","2229 CHRISTIAN ST",2015-10-19,"CARROLLTON RIDGE","SOUTHWESTERN","9","(39.28089441, -76.6516977)","39.28089441"," -76.6516977"
"8088","0696 109 010708","696","109","2231 CHRISTIAN ST",2008-01-07,"CARROLLTON RIDGE","SOUTHWESTERN","9","(39.2808828, -76.65173643)","39.2808828"," -76.65173643"
"8089","0696 110 052314","696","110","2233 CHRISTIAN ST",2014-05-23,"CARROLLTON RIDGE","SOUTHWESTERN","9","(39.28086803, -76.65177401)","39.28086803"," -76.65177401"
"8090","0697 007 110915","697","7","2146 WILKENS AVE",2015-11-09,"CARROLLTON RIDGE","SOUTHWESTERN","9","(39.28103996, -76.65046657)","39.28103996"," -76.65046657"
"8091","0697 008 052505","697","8","2144 WILKENS AVE",2005-05-25,"CARROLLTON RIDGE","SOUTHWESTERN","9","(39.28105542, -76.65042006)","39.28105542"," -76.65042006"
"8092","0697 010 033013","697","10","2140 WILKENS AVE",2013-03-30,"CARROLLTON RIDGE","SOUTHWESTERN","9","(39.2810848, -76.65033186)","39.2810848"," -76.65033186"
"8093","0697 015 010709","697","15","2130 WILKENS AVE",2009-01-07,"CARROLLTON RIDGE","SOUTHWESTERN","9","(39.28116154, -76.65010115)","39.28116154"," -76.65010115"
"8094","0697 016 021315","697","16","2128 WILKENS AVE",2015-02-13,"CARROLLTON RIDGE","SOUTHWESTERN","9","(39.28117601, -76.65005763)","39.28117601"," -76.65005763"
"8095","0697 021 111414","697","21","2118 WILKENS AVE",2014-11-14,"CARROLLTON RIDGE","SOUTHWESTERN","9","(39.28125243, -76.64982789)","39.28125243"," -76.64982789"
"8096","0697 031 072514","697","31","438 S PULASKI ST",2014-07-25,"CARROLLTON RIDGE","SOUTHWESTERN","9","(39.28150869, -76.64957764)","39.28150869"," -76.64957764"
"8097","0697 043 030107","697","43","2111 CHRISTIAN ST",2007-03-01,"CARROLLTON RIDGE","SOUTHWESTERN","9","(39.2814606, -76.64998932)","39.2814606"," -76.64998932"
"8098","0697 044 010708","697","44","2113 CHRISTIAN ST",2008-01-07,"CARROLLTON RIDGE","SOUTHWESTERN","9","(39.28144782, -76.65002792)","39.28144782"," -76.65002792"
"8099","0697 045 010708","697","45","2115 CHRISTIAN ST",2008-01-07,"CARROLLTON RIDGE","SOUTHWESTERN","9","(39.28143484, -76.6500671)","39.28143484"," -76.6500671"
"8100","0697 048 071907","697","48","2121 CHRISTIAN ST",2007-07-19,"CARROLLTON RIDGE","SOUTHWESTERN","9","(39.28139625, -76.65018355)","39.28139625"," -76.65018355"
"8101","0697 049 021513","697","49","2123 CHRISTIAN ST",2013-02-15,"CARROLLTON RIDGE","SOUTHWESTERN","9","(39.28138347, -76.65022212)","39.28138347"," -76.65022212"
"8102","0697 050 101713","697","50","2125 CHRISTIAN ST",2013-10-17,"CARROLLTON RIDGE","SOUTHWESTERN","9","(39.28137028, -76.65026189)","39.28137028"," -76.65026189"
"8103","0697 051 090308","697","51","2127 CHRISTIAN ST",2008-09-03,"CARROLLTON RIDGE","SOUTHWESTERN","9","(39.28135726, -76.65030125)","39.28135726"," -76.65030125"
"8104","0698 002 122011","698","2","402 S PAYSON ST",2011-12-20,"CARROLLTON RIDGE","SOUTHERN","9","(39.28259982, -76.64856976)","39.28259982"," -76.64856976"
"8105","0698 003 013108","698","3","404 S PAYSON ST",2008-01-31,"CARROLLTON RIDGE","SOUTHERN","9","(39.28257008, -76.64855316)","39.28257008"," -76.64855316"
"8106","0698 004 013108","698","4","406 S PAYSON ST",2008-01-31,"CARROLLTON RIDGE","SOUTHERN","9","(39.28253964, -76.64853622)","39.28253964"," -76.64853622"
"8107","0698 005 013108","698","5","408 S PAYSON ST",2008-01-31,"CARROLLTON RIDGE","SOUTHERN","9","(39.28250888, -76.64851907)","39.28250888"," -76.64851907"
"8108","0698 006 070615","698","6","410 S PAYSON ST",2015-07-06,"CARROLLTON RIDGE","SOUTHERN","9","(39.2824777, -76.64850167)","39.2824777"," -76.64850167"
"8109","0698 007 011013","698","7","412 S PAYSON ST",2013-01-10,"CARROLLTON RIDGE","SOUTHERN","9","(39.28244743, -76.64848479)","39.28244743"," -76.64848479"
"8110","0698 008 091508","698","8","414 S PAYSON ST",2008-09-15,"CARROLLTON RIDGE","SOUTHERN","9","(39.28241667, -76.64846763)","39.28241667"," -76.64846763"
"8111","0698 009 013108","698","9","416 S PAYSON ST",2008-01-31,"CARROLLTON RIDGE","SOUTHERN","9","(39.28238608, -76.64845055)","39.28238608"," -76.64845055"
"8112","0711 033 042414","711","33","545 S MONROE ST",2014-04-24,"CARROLLTON RIDGE","SOUTHERN","9","(39.28119247, -76.64624839)","39.28119247"," -76.64624839"
"8113","0711 034 030113","711","34","543 S MONROE ST",2013-03-01,"CARROLLTON RIDGE","SOUTHERN","9","(39.2812272, -76.64625021)","39.2812272"," -76.64625021"
"8114","0711 035 121611","711","35","541 S MONROE ST",2011-12-16,"CARROLLTON RIDGE","SOUTHERN","9","(39.28126097, -76.64625204)","39.28126097"," -76.64625204"
"8115","0711 036 101615","711","36","539 S MONROE ST",2015-10-16,"CARROLLTON RIDGE","SOUTHERN","9","(39.28129611, -76.6462539)","39.28129611"," -76.6462539"
"8116","0711 037 122205","711","37","537 S MONROE ST",2005-12-22,"CARROLLTON RIDGE","SOUTHERN","9","(39.28133102, -76.64625578)","39.28133102"," -76.64625578"
"8117","0699 038 013108","699","38","407 S PAYSON ST",2008-01-31,"CARROLLTON RIDGE","SOUTHERN","9","(39.28269227, -76.64808706)","39.28269227"," -76.64808706"
"8118","0699 039 121615","699","39","405 S PAYSON ST",2015-12-16,"CARROLLTON RIDGE","SOUTHERN","9","(39.28272283, -76.64810414)","39.28272283"," -76.64810414"
"8119","0699 042 110811","699","42","1945 RAMSAY ST",2011-11-08,"CARROLLTON RIDGE","SOUTHERN","9","(39.28273523, -76.64793958)","39.28273523"," -76.64793958"
"8120","0699 046 011708","699","46","1937 RAMSAY ST",2008-01-17,"CARROLLTON RIDGE","SOUTHERN","9","(39.28278478, -76.64778418)","39.28278478"," -76.64778418"
"8121","0699 047 011708","699","47","1935 RAMSAY ST",2008-01-17,"CARROLLTON RIDGE","SOUTHERN","9","(39.28279796, -76.64774459)","39.28279796"," -76.64774459"
"8122","0699 048 011708","699","48","1933 RAMSAY ST",2008-01-17,"CARROLLTON RIDGE","SOUTHERN","9","(39.28281125, -76.64770454)","39.28281125"," -76.64770454"
"8123","0699 049 011708","699","49","1931 RAMSAY ST",2008-01-17,"CARROLLTON RIDGE","SOUTHERN","9","(39.28282431, -76.64766535)","39.28282431"," -76.64766535"
"8124","0699 050 011409","699","50","1929 RAMSAY ST",2009-01-14,"CARROLLTON RIDGE","SOUTHERN","9","(39.28283598, -76.64763013)","39.28283598"," -76.64763013"
"8125","0699 051 011409","699","51","1927 RAMSAY ST",2009-01-14,"CARROLLTON RIDGE","SOUTHERN","9","(39.2828483, -76.64759319)","39.2828483"," -76.64759319"
"8126","0699 054 050707","699","54","1921 RAMSAY ST",2007-05-07,"CARROLLTON RIDGE","SOUTHERN","9","(39.28290273, -76.64749135)","39.28290273"," -76.64749135"
"8127","0699 058 110805","699","58","1913 RAMSAY ST",2005-11-08,"CARROLLTON RIDGE","SOUTHERN","9","(39.28291495, -76.64734469)","39.28291495"," -76.64734469"
"8128","0699 064 092013","699","64","1912 CHRISTIAN ST",2013-09-20,"CARROLLTON RIDGE","SOUTHERN","9","(39.28268874, -76.64728688)","39.28268874"," -76.64728688"
"8129","0699 067 050208","699","67","1918 CHRISTIAN ST",2008-05-02,"CARROLLTON RIDGE","SOUTHERN","9","(39.28264828, -76.64740868)","39.28264828"," -76.64740868"
"8130","0699 068 020815","699","68","1920 CHRISTIAN ST",2015-02-08,"CARROLLTON RIDGE","SOUTHERN","9","(39.28263556, -76.64744694)","39.28263556"," -76.64744694"
"8131","0699 071 050410","699","71","1926 CHRISTIAN ST",2010-05-04,"CARROLLTON RIDGE","SOUTHERN","9","(39.28259724, -76.64756225)","39.28259724"," -76.64756225"
"8132","0699 072 031315","699","72","1928 CHRISTIAN ST",2015-03-13,"CARROLLTON RIDGE","SOUTHERN","9","(39.2825844, -76.64760094)","39.2825844"," -76.64760094"
"8133","0699 074 030315","699","74","1932 CHRISTIAN ST",2015-03-03,"CARROLLTON RIDGE","SOUTHERN","9","(39.28255761, -76.64768161)","39.28255761"," -76.64768161"
"8134","0699 075 102015","699","75","1934 CHRISTIAN ST",2015-10-20,"CARROLLTON RIDGE","SOUTHERN","9","(39.28254463, -76.64772049)","39.28254463"," -76.64772049"
"8135","0699 076 030615","699","76","1936 CHRISTIAN ST",2015-03-06,"CARROLLTON RIDGE","SOUTHERN","9","(39.28253237, -76.64775762)","39.28253237"," -76.64775762"
"8136","0699 082 050410","699","82","1931 CHRISTIAN ST",2010-05-04,"CARROLLTON RIDGE","SOUTHERN","9","(39.28229675, -76.64758904)","39.28229675"," -76.64758904"
"8137","0699 083 020815","699","83","1929 CHRISTIAN ST",2015-02-08,"CARROLLTON RIDGE","SOUTHERN","9","(39.28230937, -76.64755053)","39.28230937"," -76.64755053"
"8138","0699 084 012111","699","84","1927 CHRISTIAN ST",2011-01-21,"CARROLLTON RIDGE","SOUTHERN","9","(39.28232079, -76.64751561)","39.28232079"," -76.64751561"
"8139","0699 085 012011","699","85","1925 CHRISTIAN ST",2011-01-20,"CARROLLTON RIDGE","SOUTHERN","9","(39.28233209, -76.64748111)","39.28233209"," -76.64748111"
"8140","0699 086 050809","699","86","1923 CHRISTIAN ST",2009-05-08,"CARROLLTON RIDGE","SOUTHERN","9","(39.28234401, -76.64744474)","39.28234401"," -76.64744474"
"8141","0699 087 110805","699","87","1921 CHRISTIAN ST",2005-11-08,"CARROLLTON RIDGE","SOUTHERN","9","(39.282357, -76.64740504)","39.282357"," -76.64740504"
"8142","0699 089 013012","699","89","1917 CHRISTIAN ST",2012-01-30,"CARROLLTON RIDGE","SOUTHERN","9","(39.2823827, -76.64732662)","39.2823827"," -76.64732662"
"8143","0699 095 052511","699","95","1905 CHRISTIAN ST",2011-05-25,"CARROLLTON RIDGE","SOUTHERN","9","(39.2824601, -76.64709036)","39.2824601"," -76.64709036"
"8144","0699 096 020815","699","96","1903 CHRISTIAN ST",2015-02-08,"CARROLLTON RIDGE","SOUTHERN","9","(39.28247515, -76.64704442)","39.28247515"," -76.64704442"
"8145","0701 004 052015","701","4","606 S SMALLWOOD ST",2015-05-20,"CARROLLTON RIDGE","SOUTHWESTERN","9","(39.28018599, -76.65046994)","39.28018599"," -76.65046994"
"8146","0701 006 111309","701","6","610 S SMALLWOOD ST",2009-11-13,"CARROLLTON RIDGE","SOUTHWESTERN","9","(39.28011604, -76.65043252)","39.28011604"," -76.65043252"
"8147","0701 010 122909","701","10","2204 EAGLE ST",2009-12-29,"CARROLLTON RIDGE","SOUTHWESTERN","9","(39.28011264, -76.65069196)","39.28011264"," -76.65069196"
"8148","0701 033 072909","701","33","2215 WILKENS AVE",2009-07-29,"CARROLLTON RIDGE","SOUTHWESTERN","9","(39.28036725, -76.65084032)","39.28036725"," -76.65084032"
"8149","0701 034 101915","701","34","2217 WILKENS AVE",2015-10-19,"CARROLLTON RIDGE","SOUTHWESTERN","9","(39.28035371, -76.65088603)","39.28035371"," -76.65088603"
"8150","0701 047 112715","701","47","2243 WILKENS AVE",2015-11-27,"CARROLLTON RIDGE","SOUTHWESTERN","9","(39.28015904, -76.65145593)","39.28015904"," -76.65145593"
"8151","0701 049 100810","701","49","2247 WILKENS AVE",2010-10-08,"CARROLLTON RIDGE","SOUTHWESTERN","9","(39.28012796, -76.65154359)","39.28012796"," -76.65154359"
"8152","0701 052 071213","701","52","601 S BENTALOU ST",2013-07-12,"CARROLLTON RIDGE","SOUTHWESTERN","9","(39.27997512, -76.65145573)","39.27997512"," -76.65145573"
"8153","0701 053 071213","701","53","603 S BENTALOU ST",2013-07-12,"CARROLLTON RIDGE","SOUTHWESTERN","9","(39.27994249, -76.65144167)","39.27994249"," -76.65144167"
"8154","0701 054 060213","701","54","605 S BENTALOU ST",2013-06-02,"CARROLLTON RIDGE","SOUTHWESTERN","9","(39.27990896, -76.65142219)","39.27990896"," -76.65142219"
"8155","0702 005 110515","702","5","510 S PULASKI ST",2015-11-05,"CARROLLTON RIDGE","SOUTHWESTERN","9","(39.28060999, -76.64908023)","39.28060999"," -76.64908023"
"8156","0702 009 060513","702","9","2102 EAGLE ST",2013-06-05,"CARROLLTON RIDGE","SOUTHWESTERN","9","(39.28057829, -76.64929117)","39.28057829"," -76.64929117"
"8157","0702 011 022416","702","11","2106 EAGLE ST",2016-02-24,"CARROLLTON RIDGE","SOUTHWESTERN","9","(39.28055172, -76.64937647)","39.28055172"," -76.64937647"
"8158","0702 014 040414","702","14","2112 EAGLE ST",2014-04-04,"CARROLLTON RIDGE","SOUTHWESTERN","9","(39.28050726, -76.64950482)","39.28050726"," -76.64950482"
"8159","0702 026 122204","702","26","609 S SMALLWOOD ST",2004-12-22,"CARROLLTON RIDGE","SOUTHWESTERN","9","(39.28030102, -76.65001266)","39.28030102"," -76.65001266"
"8160","0702 041 061101","702","41","2131 WILKENS AVE",2001-06-11,"CARROLLTON RIDGE","SOUTHWESTERN","9","(39.28071265, -76.64982072)","39.28071265"," -76.64982072"
"8161","0702 052 071710","702","52","2109 WILKENS AVE",2010-07-17,"CARROLLTON RIDGE","SOUTHWESTERN","9","(39.28087044, -76.64933774)","39.28087044"," -76.64933774"
"8162","0702 054 062614","702","54","2105 WILKENS AVE",2014-06-26,"CARROLLTON RIDGE","SOUTHWESTERN","9","(39.28090085, -76.64924908)","39.28090085"," -76.64924908"
"8163","0702 056 062608","702","56","2101 WILKENS AVE",2008-06-26,"CARROLLTON RIDGE","SOUTHWESTERN","9","(39.2809309, -76.64916042)","39.2809309"," -76.64916042"
"8164","0703 003 101915","703","3","2005 WILKENS AVE",2015-10-19,"CARROLLTON RIDGE","SOUTHERN","9","(39.28133625, -76.64787422)","39.28133625"," -76.64787422"
"8165","0703 005 101311","703","5","2009 WILKENS AVE",2011-10-13,"CARROLLTON RIDGE","SOUTHERN","9","(39.28131025, -76.64796646)","39.28131025"," -76.64796646"
"8166","0703 009 042613","703","9","2017 WILKENS AVE",2013-04-26,"CARROLLTON RIDGE","SOUTHERN","9","(39.2812493, -76.64814658)","39.2812493"," -76.64814658"
"8167","0703 010 012508","703","10","2019 WILKENS AVE",2008-01-25,"CARROLLTON RIDGE","SOUTHERN","9","(39.28123147, -76.64819145)","39.28123147"," -76.64819145"
"8168","0703 016 010816","703","16","2031 WILKENS AVE",2016-01-08,"CARROLLTON RIDGE","SOUTHERN","9","(39.28114568, -76.64846724)","39.28114568"," -76.64846724"
"8169","0703 021 101915","703","21","2041 WILKENS AVE",2015-10-19,"CARROLLTON RIDGE","SOUTHERN","9","(39.28106658, -76.6486938)","39.28106658"," -76.6486938"
"8170","0703 026 040711","703","26","503 S PULASKI ST",2011-04-07,"CARROLLTON RIDGE","SOUTHERN","9","(39.2808726, -76.64867973)","39.2808726"," -76.64867973"
"8171","0703 027 060908","703","27","505 S PULASKI ST",2008-06-09,"CARROLLTON RIDGE","SOUTHERN","9","(39.28083709, -76.64865955)","39.28083709"," -76.64865955"
"8172","0703 028 112015","703","28","507 S PULASKI ST",2015-11-20,"CARROLLTON RIDGE","SOUTHERN","9","(39.28080125, -76.64863911)","39.28080125"," -76.64863911"
"8173","0703 029 020608","703","29","509 S PULASKI ST",2008-02-06,"CARROLLTON RIDGE","SOUTHERN","9","(39.28076578, -76.64862096)","39.28076578"," -76.64862096"
"8174","0703 030 010411","703","30","511 S PULASKI ST",2011-01-04,"CARROLLTON RIDGE","SOUTHERN","9","(39.2807311, -76.64860213)","39.2807311"," -76.64860213"
"8175","0703 034 091407","703","34","2026 EAGLE ST",2007-09-14,"CARROLLTON RIDGE","SOUTHERN","9","(39.28086744, -76.64836937)","39.28086744"," -76.64836937"
"8176","0704 009 071314","704","9","1917 WILKENS AVE",2014-07-13,"CARROLLTON RIDGE","SOUTHERN","9","(39.28162274, -76.64701396)","39.28162274"," -76.64701396"
"8177","0704 010 070215","704","10","1919 WILKENS AVE",2015-07-02,"CARROLLTON RIDGE","SOUTHERN","9","(39.28160739, -76.64706022)","39.28160739"," -76.64706022"
"8178","0704 015 101315","704","15","1929 WILKENS AVE",2015-10-13,"CARROLLTON RIDGE","SOUTHERN","9","(39.28153255, -76.64728544)","39.28153255"," -76.64728544"
"8179","0704 016 110615","704","16","1931 WILKENS AVE",2015-11-06,"CARROLLTON RIDGE","SOUTHERN","9","(39.28151738, -76.647331)","39.28151738"," -76.647331"
"8180","0704 021 021811","704","21","510 S MONROE ST",2011-02-18,"CARROLLTON RIDGE","SOUTHERN","9","(39.28126546, -76.64697912)","39.28126546"," -76.64697912"
"8181","0706 013 030107","706","13","1725 WILKENS AVE",2007-03-01,"NEW SOUTHWEST/MOUNT CLARE","SOUTHERN","9","(39.28261545, -76.64412288)","39.28261545"," -76.64412288"
"8182","0706 025 052709","706","25","420 S MOUNT ST",2009-05-27,"NEW SOUTHWEST/MOUNT CLARE","SOUTHERN","9","(39.28241433, -76.64372994)","39.28241433"," -76.64372994"
"8183","0706 026 070314","706","26","1702 COLE ST",2014-07-03,"NEW SOUTHWEST/MOUNT CLARE","SOUTHERN","9","(39.28237303, -76.64395357)","39.28237303"," -76.64395357"
"8184","0706 034 070108","706","34","1718 COLE ST",2008-07-01,"NEW SOUTHWEST/MOUNT CLARE","SOUTHERN","9","(39.28230261, -76.64434671)","39.28230261"," -76.64434671"
"8185","0707 015 072911","707","15","432 S GILMOR ST",2011-07-29,"NEW SOUTHWEST/MOUNT CLARE","SOUTHERN","9","(39.28243084, -76.64224274)","39.28243084"," -76.64224274"
"8186","0707 029 121015","707","29","1628 COLE ST",2015-12-10,"NEW SOUTHWEST/MOUNT CLARE","SOUTHERN","9","(39.28237066, -76.64306628)","39.28237066"," -76.64306628"
"8187","0707 030 120315","707","30","1630 COLE ST",2015-12-03,"NEW SOUTHWEST/MOUNT CLARE","SOUTHERN","9","(39.28235826, -76.643113)","39.28235826"," -76.643113"
"8188","0707 041 050715","707","41","403 S MOUNT ST",2015-05-07,"NEW SOUTHWEST/MOUNT CLARE","SOUTHERN","9","(39.28269509, -76.6431998)","39.28269509"," -76.6431998"
"8189","0707 055 020615","707","55","1623 RAMSAY ST",2015-02-06,"NEW SOUTHWEST/MOUNT CLARE","SOUTHERN","9","(39.28306949, -76.64271307)","39.28306949"," -76.64271307"
"8190","0707 073 121007","707","73","413 S VINCENT ST",2007-12-10,"NEW SOUTHWEST/MOUNT CLARE","SOUTHERN","9","(39.2827161, -76.64261473)","39.2827161"," -76.64261473"
"8191","0707 078 082510","707","78","423 S VINCENT ST",2010-08-25,"NEW SOUTHWEST/MOUNT CLARE","SOUTHERN","9","(39.28255054, -76.64260519)","39.28255054"," -76.64260519"
"8192","0707 079 040215","707","79","425 S VINCENT ST",2015-04-02,"NEW SOUTHWEST/MOUNT CLARE","SOUTHERN","9","(39.2825172, -76.64260229)","39.2825172"," -76.64260229"
"8193","0708 012 030913","708","12","1523 RAMSAY ST",2013-03-09,"NEW SOUTHWEST/MOUNT CLARE","SOUTHERN","9","(39.28313403, -76.64126828)","39.28313403"," -76.64126828"
"8194","0708 019 110507","708","19","1537 RAMSAY ST",2007-11-05,"NEW SOUTHWEST/MOUNT CLARE","SOUTHERN","9","(39.2831212, -76.64171556)","39.2831212"," -76.64171556"
"8195","0708 020 070912","708","20","1539 RAMSAY ST",2012-07-09,"NEW SOUTHWEST/MOUNT CLARE","SOUTHERN","9","(39.28311739, -76.64175933)","39.28311739"," -76.64175933"
"8196","0708 022 081205","708","22","1543 RAMSAY ST",2005-08-12,"NEW SOUTHWEST/MOUNT CLARE","SOUTHERN","9","(39.2831156, -76.64184537)","39.2831156"," -76.64184537"
"8197","0708 023 122315","708","23","1545 RAMSAY ST",2015-12-23,"NEW SOUTHWEST/MOUNT CLARE","SOUTHERN","9","(39.283115, -76.64188643)","39.283115"," -76.64188643"
"8198","0708 045 120712","708","45","441 S GILMOR ST",2012-12-07,"NEW SOUTHWEST/MOUNT CLARE","SOUTHERN","9","(39.28231844, -76.64176794)","39.28231844"," -76.64176794"
"8199","0708 051 121106","708","51","426 S STRICKER ST",2006-12-11,"NEW SOUTHWEST/MOUNT CLARE","SOUTHERN","9","(39.28254733, -76.64087367)","39.28254733"," -76.64087367"
"8200","0708 052 112006","708","52","424 S STRICKER ST",2006-11-20,"NEW SOUTHWEST/MOUNT CLARE","SOUTHERN","9","(39.28258541, -76.64087105)","39.28258541"," -76.64087105"
"8201","0708 069 061413","708","69","412 S PARRISH ST",2013-06-14,"NEW SOUTHWEST/MOUNT CLARE","SOUTHERN","9","(39.28281894, -76.64151789)","39.28281894"," -76.64151789"
"8202","0708 070 051707","708","70","414 S PARRISH ST",2007-05-17,"NEW SOUTHWEST/MOUNT CLARE","SOUTHERN","9","(39.2827889, -76.6415155)","39.2827889"," -76.6415155"
"8203","0708 074 031207","708","74","422 S PARRISH ST",2007-03-12,"NEW SOUTHWEST/MOUNT CLARE","SOUTHERN","9","(39.28265623, -76.6415075)","39.28265623"," -76.6415075"
"8204","0708 079 101113","708","79","432 S PARRISH ST",2013-10-11,"NEW SOUTHWEST/MOUNT CLARE","SOUTHERN","9","(39.28249196, -76.64149746)","39.28249196"," -76.64149746"
"8205","0708 080 011813","708","80","434 S PARRISH ST",2013-01-18,"NEW SOUTHWEST/MOUNT CLARE","SOUTHERN","9","(39.28245812, -76.64149578)","39.28245812"," -76.64149578"
"8206","0708 081 012012","708","81","436 S PARRISH ST",2012-01-20,"NEW SOUTHWEST/MOUNT CLARE","SOUTHERN","9","(39.2824259, -76.64149365)","39.2824259"," -76.64149365"
"8207","0708 085 020113","708","85","443 S PARRISH ST",2013-02-01,"NEW SOUTHWEST/MOUNT CLARE","SOUTHERN","9","(39.28234066, -76.64113596)","39.28234066"," -76.64113596"
"8208","0708 104 022508","708","104","405 S PARRISH ST",2008-02-25,"NEW SOUTHWEST/MOUNT CLARE","SOUTHERN","9","(39.28296342, -76.64117171)","39.28296342"," -76.64117171"
"8209","0708 105 111414","708","105","403 S PARRISH ST",2014-11-14,"NEW SOUTHWEST/MOUNT CLARE","SOUTHERN","9","(39.28299891, -76.64117426)","39.28299891"," -76.64117426"
"8210","0709 016 011108","709","16","416 S CALHOUN ST",2008-01-11,"NEW SOUTHWEST/MOUNT CLARE","SOUTHERN","9","(39.28293643, -76.63947842)","39.28293643"," -76.63947842"
"8211","0709 017 021710","709","17","414 S CALHOUN ST",2010-02-17,"NEW SOUTHWEST/MOUNT CLARE","SOUTHERN","9","(39.2829727, -76.63948035)","39.2829727"," -76.63948035"
"8212","0709 026 100412","709","26","401 S NORRIS ST",2012-10-04,"NEW SOUTHWEST/MOUNT CLARE","SOUTHERN","9","(39.28308893, -76.63977314)","39.28308893"," -76.63977314"
"8213","0709 027 110507","709","27","403 S NORRIS ST",2007-11-05,"NEW SOUTHWEST/MOUNT CLARE","SOUTHERN","9","(39.28305551, -76.63976682)","39.28305551"," -76.63976682"
"8214","0709 028 111300","709","28","405 S NORRIS ST",2000-11-13,"NEW SOUTHWEST/MOUNT CLARE","SOUTHERN","9","(39.28302341, -76.63976925)","39.28302341"," -76.63976925"
"8215","0711 010 112613","711","10","1800 EAGLE ST",2013-11-26,"CARROLLTON RIDGE","SOUTHERN","9","(39.28121422, -76.64492401)","39.28121422"," -76.64492401"
"8216","0711 011 111612","711","11","1802 EAGLE ST",2012-11-16,"CARROLLTON RIDGE","SOUTHERN","9","(39.28121104, -76.64496433)","39.28121104"," -76.64496433"
"8217","0711 012 120613","711","12","1804 EAGLE ST",2013-12-06,"CARROLLTON RIDGE","SOUTHERN","9","(39.28121002, -76.64500713)","39.28121002"," -76.64500713"
"8218","0711 013 013014","711","13","1806 EAGLE ST",2014-01-30,"CARROLLTON RIDGE","SOUTHERN","9","(39.28120826, -76.64504694)","39.28120826"," -76.64504694"
"8219","0711 024 091307","711","24","1838 EAGLE ST",2007-09-13,"CARROLLTON RIDGE","SOUTHERN","9","(39.28122873, -76.64576711)","39.28122873"," -76.64576711"
"8220","0711 026 111910","711","26","1842 EAGLE ST",2010-11-19,"CARROLLTON RIDGE","SOUTHERN","9","(39.28122499, -76.64585501)","39.28122499"," -76.64585501"
"8221","0711 027 071813","711","27","1844 EAGLE ST",2013-07-18,"CARROLLTON RIDGE","SOUTHERN","9","(39.28122315, -76.64589904)","39.28122315"," -76.64589904"
"8222","0711 029 110305","711","29","1848 EAGLE ST",2005-11-03,"CARROLLTON RIDGE","SOUTHERN","9","(39.28121933, -76.64598818)","39.28121933"," -76.64598818"
"8223","0711 030 011808","711","30","1850 EAGLE ST",2008-01-18,"CARROLLTON RIDGE","SOUTHERN","9","(39.2812166, -76.6460315)","39.2812166"," -76.6460315"
"8224","0950 032 072314","950","32","12 E WEST ST",2014-07-23,"FEDERAL HILL","SOUTHERN","11","(39.2759398, -76.61383202)","39.2759398"," -76.61383202"
"8225","0964 002 092613","964","2","4 W OSTEND ST",2013-09-26,"FEDERAL HILL","SOUTHERN","11","(39.27490614, -76.61467479)","39.27490614"," -76.61467479"
"8226","0976 028 071715","976","28","113 W OSTEND ST",2015-07-17,"SOUTH BALTIMORE","SOUTHERN","11","(39.27447786, -76.61626726)","39.27447786"," -76.61626726"
"8227","0976 097 020510","976","97","110 BURNETT ST",2010-02-05,"SOUTH BALTIMORE","SOUTHERN","11","(39.2742673, -76.61647038)","39.2742673"," -76.61647038"
"8228","0979 030 021312","979","30","1306 LIGHT ST",2012-02-13,"SOUTH BALTIMORE","SOUTHERN","11","(39.27454301, -76.61223065)","39.27454301"," -76.61223065"
"8229","1003 003 031615","1003","3","1505 S HANOVER ST",2015-03-16,"SOUTH BALTIMORE","SOUTHERN","11","(39.27240974, -76.61498934)","39.27240974"," -76.61498934"
"8230","1012 057 080812","1012","57","1607 RACE ST",2012-08-08,"SOUTH BALTIMORE","SOUTHERN","11","(39.27107292, -76.61650252)","39.27107292"," -76.61650252"
"8231","1012 062 091115","1012","62","141 W RANDALL ST",2015-09-11,"SOUTH BALTIMORE","SOUTHERN","11","(39.27128091, -76.61657185)","39.27128091"," -76.61657185"
"8232","1015 109 101906","1015","109","1625 ELKINS LANE",2006-10-19,"SOUTH BALTIMORE","SOUTHERN","11","(39.27095928, -76.6119279)","39.27095928"," -76.6119279"
"8233","1020 057A 071814","1020","057A","1700 CLARKSON ST",2014-07-18,"SOUTH BALTIMORE","SOUTHERN","11","(39.27030388, -76.61614898)","39.27030388"," -76.61614898"
"8234","1095 040 112311","1095","40","1808 BARCLAY ST",2011-11-23,"GREENMOUNT WEST","EASTERN","12","(39.31052763, -76.61113906)","39.31052763"," -76.61113906"
"8235","1095 041 110504","1095","41","1806 BARCLAY ST",2004-11-05,"GREENMOUNT WEST","EASTERN","12","(39.3104865, -76.61113662)","39.3104865"," -76.61113662"
"8236","1095 042 110504","1095","42","1804 BARCLAY ST",2004-11-05,"GREENMOUNT WEST","EASTERN","12","(39.31044536, -76.61113419)","39.31044536"," -76.61113419"
"8237","1095 049 011916","1095","49","326 E LAFAYETTE AVE",2016-01-19,"GREENMOUNT WEST","EASTERN","12","(39.31020109, -76.61121579)","39.31020109"," -76.61121579"
"8238","1096 009 120314","1096","9","422 E LAFAYETTE AVE",2014-12-03,"GREENMOUNT WEST","EASTERN","12","(39.31027041, -76.61001503)","39.31027041"," -76.61001503"
