"","ReferenceID","Block","Lot","BuildingAddress","NoticeDate","Neighborhood","PoliceDistrict","CouncilDistrict","Location","Latitude","Longitude"
"12918","2402 073 010209","2402","073","1813 N DUKELAND ST",2009-01-02,"COPPIN HEIGHTS/ASH-CO-EAST","WESTERN","7","(39.30850558, -76.66341374)","39.30850558"," -76.66341374"
"12919","2403 007 092607","2403","007","1612 ASHBURTON ST",2007-09-26,"COPPIN HEIGHTS/ASH-CO-EAST","WESTERN","7","(39.30642129, -76.66236309)","39.30642129"," -76.66236309"
"12920","2403 012 061807","2403","012","1622 ASHBURTON ST",2007-06-18,"COPPIN HEIGHTS/ASH-CO-EAST","WESTERN","7","(39.30661056, -76.66237734)","39.30661056"," -76.66237734"
"12921","2403 023 072111","2403","023","1644 ASHBURTON ST",2011-07-21,"COPPIN HEIGHTS/ASH-CO-EAST","WESTERN","7","(39.30703384, -76.66240312)","39.30703384"," -76.66240312"
"12922","2403 031 011513","2403","031","2742 BAKER ST",2013-01-15,"COPPIN HEIGHTS/ASH-CO-EAST","WESTERN","7","(39.30628722, -76.66268332)","39.30628722"," -76.66268332"
"12923","2403 035 071106","2403","035","2750 BAKER ST",2006-07-11,"COPPIN HEIGHTS/ASH-CO-EAST","WESTERN","7","(39.3062767, -76.66291)","39.3062767"," -76.66291"
"12924","2403 048 072613","2403","048","1623 N DUKELAND ST",2013-07-26,"COPPIN HEIGHTS/ASH-CO-EAST","WESTERN","7","(39.30692667, -76.6629687)","39.30692667"," -76.6629687"
"12925","2404 011 011615","2404","011","2719 PRESBURY ST",2015-01-16,"COPPIN HEIGHTS/ASH-CO-EAST","WESTERN","7","(39.30718004, -76.66149679)","39.30718004"," -76.66149679"
"12926","2404 014 040215","2404","014","2713 PRESBURY ST",2015-04-02,"COPPIN HEIGHTS/ASH-CO-EAST","WESTERN","7","(39.30718508, -76.66135288)","39.30718508"," -76.66135288"
"12927","2404 018 042210","2404","018","2705 PRESBURY ST",2010-04-22,"COPPIN HEIGHTS/ASH-CO-EAST","WESTERN","7","(39.30719182, -76.66115854)","39.30719182"," -76.66115854"
"12928","2404 019 080912","2404","019","2703 PRESBURY ST",2012-08-09,"COPPIN HEIGHTS/ASH-CO-EAST","WESTERN","7","(39.3071935, -76.66111041)","39.3071935"," -76.66111041"
"12929","2404 023 021815","2404","023","1638 BRADDISH AVE",2015-02-18,"COPPIN HEIGHTS/ASH-CO-EAST","WESTERN","7","(39.30695651, -76.66125306)","39.30695651"," -76.66125306"
"12930","2404 027 050114","2404","027","1630 BRADDISH AVE",2014-05-01,"COPPIN HEIGHTS/ASH-CO-EAST","WESTERN","7","(39.30680895, -76.66124287)","39.30680895"," -76.66124287"
"12931","2404 037 030408","2404","037","2700 BAKER ST",2008-03-04,"COPPIN HEIGHTS/ASH-CO-EAST","WESTERN","7","(39.30632606, -76.66101064)","39.30632606"," -76.66101064"
"12932","2404 044 052110","2404","044","1621 ASHBURTON ST",2010-05-21,"COPPIN HEIGHTS/ASH-CO-EAST","WESTERN","7","(39.30664135, -76.66174385)","39.30664135"," -76.66174385"
"12933","2404 047 042607","2404","047","1627 ASHBURTON ST",2007-04-26,"COPPIN HEIGHTS/ASH-CO-EAST","WESTERN","7","(39.30675271, -76.66174754)","39.30675271"," -76.66174754"
"12934","2404 049 101708","2404","049","1631 ASHBURTON ST",2008-10-17,"COPPIN HEIGHTS/ASH-CO-EAST","WESTERN","7","(39.30682537, -76.66174413)","39.30682537"," -76.66174413"
"12935","2404 053 041211","2404","053","1639 ASHBURTON ST",2011-04-12,"COPPIN HEIGHTS/ASH-CO-EAST","WESTERN","7","(39.30697635, -76.66176169)","39.30697635"," -76.66176169"
"12936","2406 001 030806","2406","001","2801 W NORTH AVE",2006-03-08,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.3088682, -76.66392287)","39.3088682"," -76.66392287"
"12937","2406 003 092999","2406","003","2805 W NORTH AVE",1999-09-29,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.3088815, -76.66405142)","39.3088815"," -76.66405142"
"12938","2406 004 062110","2406","004","2807 W NORTH AVE",2010-06-21,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30888157, -76.66410306)","39.30888157"," -76.66410306"
"12939","2406 005 070908","2406","005","2809 W NORTH AVE",2008-07-09,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30887761, -76.66415654)","39.30887761"," -76.66415654"
"12940","2406 007 051115","2406","007","2813 W NORTH AVE",2015-05-11,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30887459, -76.66426199)","39.30887459"," -76.66426199"
"12941","2406 008 072506","2406","008","2815 W NORTH AVE",2006-07-25,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30887293, -76.66431498)","39.30887293"," -76.66431498"
"12942","2406 009 052011","2406","009","2817 W NORTH AVE",2011-05-20,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30887159, -76.66436779)","39.30887159"," -76.66436779"
"12943","2406 012 121908","2406","012","2823 W NORTH AVE",2008-12-19,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30886585, -76.66452689)","39.30886585"," -76.66452689"
"12944","2406 013 010605","2406","013","2825 W NORTH AVE",2005-01-06,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30886301, -76.66457949)","39.30886301"," -76.66457949"
"12945","2406 016 090612","2406","016","2831 W NORTH AVE",2012-09-06,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30885793, -76.6647395)","39.30885793"," -76.6647395"
"12946","2406 017 121714","2406","017","2833 W NORTH AVE",2014-12-17,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30885422, -76.66479415)","39.30885422"," -76.66479415"
"12947","2406 019 073112","2406","019","2837 W NORTH AVE",2012-07-31,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30885117, -76.66489953)","39.30885117"," -76.66489953"
"12948","2406 020 111104","2406","020","2839 W NORTH AVE",2004-11-11,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30884929, -76.66495142)","39.30884929"," -76.66495142"
"12949","2406 022 110113","2406","022","2843 W NORTH AVE",2013-11-01,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30884536, -76.66505622)","39.30884536"," -76.66505622"
"12950","2406 030 092106","2406","030","2859 W NORTH AVE",2006-09-21,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30882928, -76.66549143)","39.30882928"," -76.66549143"
"12951","2406 031 010215","2406","031","2861 W NORTH AVE",2015-01-02,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30883297, -76.66554577)","39.30883297"," -76.66554577"
"12952","2406 037 051713","2406","037","1809 POPLAR GROVE ST",2013-05-17,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30843351, -76.66545663)","39.30843351"," -76.66545663"
"12953","2406 038 021507","2406","038","1807 POPLAR GROVE ST",2007-02-15,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30839251, -76.66545434)","39.30839251"," -76.66545434"
"12954","2406 040 083010","2406","040","1803 POPLAR GROVE ST",2010-08-30,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30831106, -76.66544948)","39.30831106"," -76.66544948"
"12955","2406 041 012700","2406","041","1801 POPLAR GROVE ST",2000-01-27,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30827027, -76.66544751)","39.30827027"," -76.66544751"
"12956","2406 046 081215","2406","046","1729 POPLAR GROVE ST",2015-08-12,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30788967, -76.66542444)","39.30788967"," -76.66542444"
"12957","2406 047 061714","2406","047","1727 POPLAR GROVE ST",2014-06-17,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30785044, -76.66542219)","39.30785044"," -76.66542219"
"12958","2406 048 051809","2406","048","1725 POPLAR GROVE ST",2009-05-18,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30781104, -76.66541994)","39.30781104"," -76.66541994"
"12959","2406 050 022715","2406","050","1721 POPLAR GROVE ST",2015-02-27,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30773359, -76.66541551)","39.30773359"," -76.66541551"
"12960","2406 052 112015","2406","052","1717 POPLAR GROVE ST",2015-11-20,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.3076548, -76.66541099)","39.3076548"," -76.66541099"
"12961","2406 055 070314","2406","055","1711 POPLAR GROVE ST",2014-07-03,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30753748, -76.66540431)","39.30753748"," -76.66540431"
"12962","2406 057 112015","2406","057","1707 POPLAR GROVE ST",2015-11-20,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.3074588, -76.66539977)","39.3074588"," -76.66539977"
"12963","2406 059 082815","2406","059","1703 POPLAR GROVE ST",2015-08-28,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30738085, -76.66539529)","39.30738085"," -76.66539529"
"12964","2406 061 041108","2406","061","1700 N DUKELAND ST",2008-04-11,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30739942, -76.6637138)","39.30739942"," -76.6637138"
"12965","2406 067 070706","2406","067","1712 N DUKELAND ST",2006-07-07,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30762677, -76.66376696)","39.30762677"," -76.66376696"
"12966","2406 068 030906","2406","068","1714 N DUKELAND ST",2006-03-09,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30766494, -76.6637871)","39.30766494"," -76.6637871"
"12967","2406 070 081108","2406","070","1718 N DUKELAND ST",2008-08-11,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.3077415, -76.66379667)","39.3077415"," -76.66379667"
"12968","2406 071 070706","2406","071","1720 N DUKELAND ST",2006-07-07,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.3077784, -76.66381122)","39.3077784"," -76.66381122"
"12969","2406 072 100606","2406","072","1722 N DUKELAND ST",2006-10-06,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30781657, -76.6638178)","39.30781657"," -76.6638178"
"12970","2406 073 090313","2406","073","1724 N DUKELAND ST",2013-09-03,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30785398, -76.66383343)","39.30785398"," -76.66383343"
"12971","2406 074 100606","2406","074","1726 N DUKELAND ST",2006-10-06,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30789065, -76.66383951)","39.30789065"," -76.66383951"
"12972","2406 081 060606","2406","081","1800 N DUKELAND ST",2006-06-06,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30819928, -76.6639037)","39.30819928"," -76.6639037"
"12973","2406 083 021508","2406","083","1804 N DUKELAND ST",2008-02-15,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30827496, -76.66392314)","39.30827496"," -76.66392314"
"12974","2406 084 091808","2406","084","1806 N DUKELAND ST",2008-09-18,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30831294, -76.66393287)","39.30831294"," -76.66393287"
"12975","2406 091 030309","2406","091","1820 N DUKELAND ST",2009-03-03,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30857884, -76.66401904)","39.30857884"," -76.66401904"
"12976","2406 097 071111","2406","097","2808 PRESBURY ST",2011-07-11,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30747368, -76.66434819)","39.30747368"," -76.66434819"
"12977","2406 099 083012","2406","099","2812 PRESBURY ST",2012-08-30,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30746685, -76.6644775)","39.30746685"," -76.6644775"
"12978","2406 108 060612","2406","108","2826 WESTWOOD AVE",2012-06-06,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30839658, -76.66484477)","39.30839658"," -76.66484477"
"12979","2407 004 082907","2407","004","1806 POPLAR GROVE ST",2007-08-29,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.3083717, -76.66602201)","39.3083717"," -76.66602201"
"12980","2407 005 012913","2407","005","1808 POPLAR GROVE ST",2013-01-29,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.3084123, -76.66602468)","39.3084123"," -76.66602468"
"12981","2407 006 042012","2407","006","1810 POPLAR GROVE ST",2012-04-20,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30845175, -76.66602734)","39.30845175"," -76.66602734"
"12982","2407 007 082010","2407","007","1812 POPLAR GROVE ST",2010-08-20,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30849183, -76.66602997)","39.30849183"," -76.66602997"
"12983","2407 008 013107","2407","008","1814 POPLAR GROVE ST",2007-01-31,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30853314, -76.66603091)","39.30853314"," -76.66603091"
"12984","2409B028I 091605","2409B","028I","2818 BRIGHTON ST",2005-09-16,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","9","(39.30552017, -76.6645986)","39.30552017"," -76.6645986"
"12985","2409B041 121313","2409B","041","2822 PRESSTMAN ST",2013-12-13,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","9","(39.30483081, -76.66471059)","39.30483081"," -76.66471059"
"12986","2409C003 030408","2409C","003","1505 BRADDISH AVE",2008-03-04,"COPPIN HEIGHTS/ASH-CO-EAST","WESTERN","9","(39.30495509, -76.66049582)","39.30495509"," -76.66049582"
"12987","2411 002 021508","2411","002","1702 POPLAR GROVE ST",2008-02-15,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30735869, -76.66592639)","39.30735869"," -76.66592639"
"12988","2411 003 032715","2411","003","1704 POPLAR GROVE ST",2015-03-27,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30739694, -76.66592672)","39.30739694"," -76.66592672"
"12989","2411 010 012012","2411","010","1718 POPLAR GROVE ST",2012-01-20,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.3076693, -76.66594003)","39.3076693"," -76.66594003"
"12990","2411 011 112015","2411","011","1720 POPLAR GROVE ST",2015-11-20,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.3077177, -76.6659465)","39.3077177"," -76.6659465"
"12991","2411 012 050611","2411","012","1722 POPLAR GROVE ST",2011-05-06,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30776145, -76.66595318)","39.30776145"," -76.66595318"
"12992","2411 017 030111","2411","017","1732 POPLAR GROVE ST",2011-03-01,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30795401, -76.66596603)","39.30795401"," -76.66596603"
"12993","2411 018 071814","2411","018","1734 POPLAR GROVE ST",2014-07-18,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30799267, -76.66596865)","39.30799267"," -76.66596865"
"12994","2411 020A 022015","2411","020A","2909 WESTWOOD AVE",2015-02-20,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30792816, -76.66628612)","39.30792816"," -76.66628612"
"12995","2411 021 101415","2411","021","2919 WESTWOOD AVE",2015-10-14,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30791499, -76.66663345)","39.30791499"," -76.66663345"
"12996","2411 021A 101711","2411","021A","2921 WESTWOOD AVE",2011-10-17,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30791095, -76.66668385)","39.30791095"," -76.66668385"
"12997","2411 021B 101212","2411","021B","2923 WESTWOOD AVE",2012-10-12,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.3079118, -76.66673299)","39.3079118"," -76.66673299"
"12998","2411 021C 090806","2411","021C","2925 WESTWOOD AVE",2006-09-08,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30791008, -76.66678026)","39.30791008"," -76.66678026"
"12999","2411 021D 030807","2411","021D","2927 WESTWOOD AVE",2007-03-08,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30790596, -76.66683031)","39.30790596"," -76.66683031"
"13000","2411 022 082609","2411","022","2929 WESTWOOD AVE",2009-08-26,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30790634, -76.66688047)","39.30790634"," -76.66688047"
"13001","2411 023 112410","2411","023","2931 WESTWOOD AVE",2010-11-24,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30790229, -76.66692898)","39.30790229"," -76.66692898"
"13002","2411 024 112304","2411","024","2933 WESTWOOD AVE",2004-11-23,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30790419, -76.66697912)","39.30790419"," -76.66697912"
"13003","2411 025 011206","2411","025","2935 WESTWOOD AVE",2006-01-12,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30789823, -76.66703034)","39.30789823"," -76.66703034"
"13004","2411 027 121914","2411","027","2939 WESTWOOD AVE",2014-12-19,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.3078969, -76.66712758)","39.3078969"," -76.66712758"
"13005","2411 028 121415","2411","028","2941 WESTWOOD AVE",2015-12-14,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30789522, -76.66717516)","39.30789522"," -76.66717516"
"13006","2411 046 040414","2411","046","2914 PRESBURY ST",2014-04-04,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30738676, -76.66665826)","39.30738676"," -76.66665826"
"13007","2418 048 041014","2418","048","2814 BAKER ST",2014-04-10,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.3062098, -76.66441174)","39.3062098"," -76.66441174"
"13008","2418 061 071813","2418","061","1617 POPLAR GROVE ST",2013-07-18,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30651205, -76.66534906)","39.30651205"," -76.66534906"
"13009","2418 062 051513","2418","062","1619 POPLAR GROVE ST",2013-05-15,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30655026, -76.66535098)","39.30655026"," -76.66535098"
"13010","2425 005 100810","2425","005","3001 WESTWOOD AVE",2010-10-08,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30785528, -76.66761601)","39.30785528"," -76.66761601"
"13011","2425 006 071613","2425","006","3003 WESTWOOD AVE",2013-07-16,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30784341, -76.66766572)","39.30784341"," -76.66766572"
"13012","2425 010 032609","2425","010","3011 WESTWOOD AVE",2009-03-26,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30781109, -76.66786149)","39.30781109"," -76.66786149"
"13013","2425 021 042012","2425","021","3033 WESTWOOD AVE",2012-04-20,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30776854, -76.66873615)","39.30776854"," -76.66873615"
"13014","2425 023 111411","2425","023","3037 WESTWOOD AVE",2011-11-14,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30781314, -76.66899773)","39.30781314"," -76.66899773"
"13015","2425 026 102814","2425","026","1711 N ROSEDALE ST",2014-10-28,"ROSEMONT","SOUTHWESTERN","7","(39.30741648, -76.66897996)","39.30741648"," -76.66897996"
"13016","2425 027 120215","2425","027","1709 N ROSEDALE ST",2015-12-02,"ROSEMONT","SOUTHWESTERN","7","(39.30737482, -76.66895532)","39.30737482"," -76.66895532"
"13017","2425 031 082007","2425","031","1701 N ROSEDALE ST",2007-08-20,"ROSEMONT","SOUTHWESTERN","7","(39.30721355, -76.66886277)","39.30721355"," -76.66886277"
"13018","2425 035 042707","2425","035","1707 BLOOMINGDALE ROAD",2007-04-27,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30740173, -76.66828029)","39.30740173"," -76.66828029"
"13019","2426 014 121313","2426","014","3026 WESTWOOD AVE",2013-12-13,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30827374, -76.66827911)","39.30827374"," -76.66827911"
"13020","2427 003 050109","2427","003","1804 N ROSEDALE ST",2009-05-01,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30820336, -76.66955609)","39.30820336"," -76.66955609"
"13021","2427 004 050509","2427","004","1806 N ROSEDALE ST",2009-05-05,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.3082428, -76.66955855)","39.3082428"," -76.66955855"
"13022","2427 005 111015","2427","005","1808 N ROSEDALE ST",2015-11-10,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30828096, -76.66956089)","39.30828096"," -76.66956089"
"13023","2427 006 060409","2427","006","1810 N ROSEDALE ST",2009-06-04,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30831929, -76.66956315)","39.30831929"," -76.66956315"
"13024","2427 008 031308","2427","008","1814 N ROSEDALE ST",2008-03-13,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30839753, -76.66956786)","39.30839753"," -76.66956786"
"13025","2427 033 112614","2427","033","1803 BLOOMINGDALE ROAD",2014-11-26,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30835662, -76.66986553)","39.30835662"," -76.66986553"
"13026","2432 009 121615","2432","009","3317 WINTERBOURNE ROAD",2015-12-16,"ROSEMONT","SOUTHWESTERN","9","(39.30669502, -76.67298626)","39.30669502"," -76.67298626"
"13027","2432 012 042712","2432","012","3323 WINTERBOURNE ROAD",2012-04-27,"ROSEMONT","SOUTHWESTERN","9","(39.30662542, -76.67315758)","39.30662542"," -76.67315758"
"13028","2438 016 102414","2438","016","1730 N ELLAMONT ST",2014-10-24,"ROSEMONT","SOUTHWESTERN","7","(39.30779967, -76.67119706)","39.30779967"," -76.67119706"
"13029","2438 026 082715","2438","026","3219 WESTWOOD AVE",2015-08-27,"ROSEMONT","SOUTHWESTERN","7","(39.3076515, -76.67211272)","39.3076515"," -76.67211272"
"13030","2439 005 041613","2439","005","3108 PRESBURY ST",2013-04-16,"ROSEMONT","SOUTHWESTERN","7","(39.30733977, -76.66961511)","39.30733977"," -76.66961511"
"13031","2439 007 080814","2439","007","3112 PRESBURY ST",2014-08-08,"ROSEMONT","SOUTHWESTERN","7","(39.30733585, -76.66975163)","39.30733585"," -76.66975163"
"13032","2439 014 030212","2439","014","1703 N ELLAMONT ST",2012-03-02,"ROSEMONT","SOUTHWESTERN","7","(39.30747492, -76.67049432)","39.30747492"," -76.67049432"
"13033","2440 005 030415","2440","005","3108 BAKER ST",2015-03-04,"ROSEMONT","SOUTHWESTERN","9","(39.30601302, -76.66951887)","39.30601302"," -76.66951887"
"13034","2424B007 032206","2424B","007","3012 BAKER ST",2006-03-22,"ROSEMONT","SOUTHWESTERN","9","(39.30607358, -76.66793657)","39.30607358"," -76.66793657"
"13035","2424B008 110113","2424B","008","3014 BAKER ST",2013-11-01,"ROSEMONT","SOUTHWESTERN","9","(39.30607106, -76.66800014)","39.30607106"," -76.66800014"
"13036","2424B012 061812","2424B","012","3022 BAKER ST",2012-06-18,"ROSEMONT","SOUTHWESTERN","9","(39.30606097, -76.66825484)","39.30606097"," -76.66825484"
"13037","2424B014 041305","2424B","014","3026 BAKER ST",2005-04-13,"ROSEMONT","SOUTHWESTERN","9","(39.3060574, -76.66838229)","39.3060574"," -76.66838229"
"13038","2424B019 120910","2424B","019","3036 BAKER ST",2010-12-09,"ROSEMONT","SOUTHWESTERN","9","(39.30603886, -76.6688996)","39.30603886"," -76.6688996"
"13039","2424B021 101409","2424B","021","1601 N ROSEDALE ST",2009-10-14,"ROSEMONT","SOUTHWESTERN","9","(39.30619286, -76.6688973)","39.30619286"," -76.6688973"
"13040","2424B022 030905","2424B","022","1603 N ROSEDALE ST",2005-03-09,"ROSEMONT","SOUTHWESTERN","9","(39.30623483, -76.66889999)","39.30623483"," -76.66889999"
"13041","2424B028 030912","2424B","028","1619 N ROSEDALE ST",2012-03-09,"ROSEMONT","SOUTHWESTERN","9","(39.30666801, -76.66886747)","39.30666801"," -76.66886747"
"13042","2424B033 080114","2424B","033","1629 N ROSEDALE ST",2014-08-01,"ROSEMONT","SOUTHWESTERN","9","(39.30686946, -76.66888039)","39.30686946"," -76.66888039"
"13043","2424B036 082206","2424B","036","1635 N ROSEDALE ST",2006-08-22,"ROSEMONT","SOUTHWESTERN","9","(39.30699122, -76.6688883)","39.30699122"," -76.6688883"
"13044","2424B037 111513","2424B","037","3025 PRESBURY ST",2013-11-15,"ROSEMONT","SOUTHWESTERN","9","(39.30691743, -76.66863762)","39.30691743"," -76.66863762"
"13045","2424B039 111513","2424B","039","3021 PRESBURY ST",2013-11-15,"ROSEMONT","SOUTHWESTERN","9","(39.30692043, -76.66853871)","39.30692043"," -76.66853871"
"13046","2424B040 092108","2424B","040","3019 PRESBURY ST",2008-09-21,"ROSEMONT","SOUTHWESTERN","9","(39.30692196, -76.66848843)","39.30692196"," -76.66848843"
"13047","2424B041 021011","2424B","041","3017 PRESBURY ST",2011-02-10,"ROSEMONT","SOUTHWESTERN","9","(39.3069006, -76.66838066)","39.3069006"," -76.66838066"
"13048","2424B059 120214","2424B","059","3031 GRAYSON ST",2014-12-02,"ROSEMONT","SOUTHWESTERN","9","(39.30629103, -76.66848177)","39.30629103"," -76.66848177"
"13049","2424B062 090913","2424B","062","3025 GRAYSON ST",2013-09-09,"ROSEMONT","SOUTHWESTERN","9","(39.30629639, -76.66833169)","39.30629639"," -76.66833169"
"13050","2425 001 072209","2425","001","3014 PRESBURY ST",2009-07-22,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30725256, -76.6681591)","39.30725256"," -76.6681591"
"13051","2425 001A 030513","2425","001A","3012 PRESBURY ST",2013-03-05,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30728442, -76.66798514)","39.30728442"," -76.66798514"
"13052","2425 001F 041911","2425","001F","3002 PRESBURY ST",2011-04-19,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30734471, -76.66764464)","39.30734471"," -76.66764464"
"13053","2425 004 092410","2425","004","1722 N LONGWOOD ST",2010-09-24,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30758724, -76.66778343)","39.30758724"," -76.66778343"
"13054","3322 013 050208","3322","013","3824 PARK HEIGHTS AVE",2008-05-02,"PARK CIRCLE","NORTHWESTERN","6","(39.33262486, -76.66174766)","39.33262486"," -76.66174766"
"13055","3322 014 090908","3322","014","3826 PARK HEIGHTS AVE",2008-09-09,"PARK CIRCLE","NORTHWESTERN","6","(39.33267956, -76.66178777)","39.33267956"," -76.66178777"
"13056","3322 016 101113","3322","016","3830 PARK HEIGHTS AVE",2013-10-11,"PARK CIRCLE","NORTHWESTERN","6","(39.3327898, -76.66186867)","39.3327898"," -76.66186867"
"13057","3322 017 070907","3322","017","3832 PARK HEIGHTS AVE",2007-07-09,"PARK CIRCLE","NORTHWESTERN","6","(39.33284533, -76.66190944)","39.33284533"," -76.66190944"
"13058","3322 027 062708","3322","027","3837 REISTERSTOWN ROAD",2008-06-27,"PARK CIRCLE","NORTHWESTERN","6","(39.33256449, -76.66270017)","39.33256449"," -76.66270017"
